bin,DPPC,W,CHOL,Tail,Gli,Fosf,ZNPC,Lipid,DPPC_smooth,W_smooth,CHOL_smooth,Tail_smooth,Gli_smooth,Fosf_smooth,ZNPC_smooth,Lipid_smooth
14.358445284281444,1.1638042139367173,0.16965720329358838,0.0,0.2265983384481393,0.4047602393385856,0.13797290196156106,0.0035118240125211844,1.1638042139367173,1.1268644778514267,0.11711200143560083,0.0,0.36980770991658407,0.34144605956584917,0.07859357784155188,0.006743934498869024,1.1268644778514267
14.858445284281444,1.1646622514152332,0.2016690796026247,0.0,0.16802315436601198,0.41175768988141337,0.1799722849545451,0.00246721640910892,1.1646622514152332,1.145061634780424,0.14318313993394646,0.0,0.2996642453260492,0.37203642639893997,0.10808451046985872,0.005111896719311046,1.145061634780424
15.358445284281444,1.1520932250074882,0.2364221127528549,0.0,0.11880873245732361,0.3988854460813229,0.22773221441261415,0.0017704657799217974,1.1520932250074882,1.1541814871157903,0.17228582534320142,0.0,0.2348514470659684,0.390223111409641,0.14383103554496474,0.003796792187015295,1.1541814871157903
15.858445284281444,1.1282185889227485,0.2729575173879707,0.0,0.08020511768479804,0.3728595528196534,0.274327820380169,0.0011778233436824223,1.1282185889227485,1.1529258647056384,0.20408656682387977,0.0,0.17752427308179536,0.3947439557844684,0.18432690982321248,0.0027465742922804736,1.1529258647056384
16.358445284281444,1.0956193648165309,0.31076229293811464,0.0,0.05150017449403235,0.33420118865851256,0.31844345724960393,0.0007720434958348848,1.0956193648165309,1.1408795288197435,0.23829364119503066,0.0,0.12902710349006105,0.38449282335589763,0.22768973579169866,0.001939874608213842,1.1408795288197435
16.858445284281444,1.0536627978224171,0.3489429767644393,0.0,0.03171122424861435,0.28655953704971593,0.35523172958517096,0.0005347430826007566,1.0536627978224171,1.1188512455968838,0.2741507958892009,0.0,0.09004968065015606,0.3608526828981236,0.2711415013164206,0.0013444584222297563,1.1188512455968838
17.358445284281444,0.9989717323672948,0.38905894812039205,0.0,0.018200874591517122,0.23548052024817223,0.3777573198751972,0.0002587079584657586,0.9989717323672948,1.0857131417872958,0.3116287695927543,0.0,0.06008522469525709,0.3255972489714754,0.31069850830055107,0.0009027567321011239,1.0857131417872958
17.858445284281444,0.9376458591326488,0.428388865369574,0.0,0.010063328508019474,0.18498633844558507,0.3861688886397203,0.0002054235611723764,0.9376458591326488,1.042823668612328,0.3500221201160981,0.0,0.03833614390539626,0.28281742744432786,0.34238584314597226,0.0005897482883512398,1.042823668612328
18.358445284281444,0.8662288052434448,0.46849911618155105,0.0,0.005355098884713697,0.13811602810354534,0.376708448191105,0.0001123142944957444,0.8662288052434448,0.9904257118764672,0.3891304398748142,0.0,0.0233661401453794,0.2358687225011062,0.36286196870815945,0.0003766464785139042,0.9904257118764672
18.858445284281444,0.785708981529129,0.5083835984904107,0.0,0.002628750426919813,0.09826456162437289,0.3495537341754613,8.26880509071586e-05,0.785708981529129,0.928443635218987,0.4286547009852734,0.0,0.013591855331956889,0.18868139709427828,0.36908402409333096,0.00023877538952835894,0.928443635218987
19.358445284281444,0.6996390353927412,0.5496068651882465,0.0,0.0012738947594961906,0.06695508805975661,0.309312350977998,9.418071703861797e-05,0.6996390353927412,0.8576388827330517,0.4687874786700349,0.0,0.007504389434133259,0.14476050729628645,0.3599001483718964,0.00015066291641593118,0.8576388827330517
19.858445284281444,0.6093286063268221,0.5918140212926981,0.0,0.0005761321956811002,0.042630171785380644,0.2613481112857152,7.328269272098208e-05,0.6093286063268221,0.7797102575249572,0.5093384933044961,0.0,0.003979440954966055,0.10619043760372811,0.33661830665399994,0.0001135778632669759,0.7797102575249572
20.358445284281444,0.5178426387556513,0.6361563929689935,0.0,0.0002493038896389336,0.025227658709368612,0.2081848002335919,6.99393315037858e-05,0.5178426387556513,0.6957496134495578,0.5508919988243799,0.0,0.002016636031289947,0.07423870165648482,0.30102148897277425,8.648101733325777e-05,0.6957496134495578
20.858445284281444,0.42974936814553866,0.6774250573615331,0.0,9.499925413792533e-05,0.013879685161817819,0.15694775179902312,8.4762065552832e-05,0.42974936814553866,0.6084537260299764,0.5926771870603764,0.0,0.0009646161051747925,0.04939143306813931,0.2570693496943579,8.09705715446753e-05,0.6084537260299764
21.358445284281444,0.34790576651762656,0.7189143730482962,0.0,4.424622795465015e-05,0.00696850083529256,0.11182164500471,7.773367851665365e-05,0.34790576651762656,0.520893083027676,0.6347833419719535,0.0,0.00044771526538176,0.03113222091032325,0.20952293186020765,7.997969706657429e-05,0.520893083027676
21.858445284281444,0.273443677131521,0.7579430835773246,0.0,1.3664276280112545e-05,0.003172592856225164,0.07305856312830383,6.696353967538224e-05,0.273443677131521,0.43565401137543186,0.6764505856497691,0.0,0.00019566916873854436,0.01837572186961696,0.1622721742902688,7.453626159392715e-05,0.43565401137543186
22.358445284281444,0.21178205221882465,0.7947750680485854,0.0,2.602719291450009e-06,0.001334208269192511,0.044760979813936425,6.56572660240762e-05,0.21178205221882465,0.3561447005538324,0.7170427950009466,0.0,8.096327346061432e-05,0.010116529166379333,0.11895474799591303,7.301117625454597e-05,0.3561447005538324
22.858445284281444,0.15880468887965093,0.8245369116276696,0.0,1.3013596457250045e-06,0.0005199387925451224,0.024739858722014087,6.457468740849556e-05,0.15880468887965093,0.28433711057863237,0.7547188987326818,0.0,3.136276746197261e-05,0.0051749851830146356,0.08226575969359748,7.193824743548794e-05,0.28433711057863237
23.358445284281444,0.11737576577617176,0.8565712554379185,0.0,0.0,0.00020257186795238823,0.01251984358126976,5.354945402840098e-05,0.11737576577617176,0.221862390104759,0.7905481383479589,0.0,1.236291663438754e-05,0.002439562524241549,0.05338017805004682,6.569572513060172e-05,0.221862390104759
23.858445284281444,0.0845743156576883,0.8796993133005601,0.0,0.0,5.7725521178720915e-05,0.005825087672516651,3.691170137531996e-05,0.0845743156576883,0.16919609993277132,0.8227051263984115,0.0,3.5136710434575117e-06,0.0010574074614187812,0.03218086658360815,5.7531329702334995e-05,0.16919609993277132
24.358445284281444,0.05937906458765824,0.8986121988666121,0.0,0.0,1.7552806147714268e-05,0.002554759029483085,3.499409361443736e-05,0.05937906458765824,0.1263831774239988,0.8508389494562693,0.0,7.808157874350028e-07,0.00042639945140329137,0.018080105763844,5.113744049014601e-05,0.1263831774239988
24.858445284281444,0.039893957929951235,0.9180282266412549,0.0,0.0,7.839422176993259e-06,0.0009992972388757511,2.9244775076105663e-05,0.039893957929951235,0.0920055585662241,0.875489581174803,0.0,2.602719291450009e-07,0.00016112568200018782,0.009327769248831868,4.385494230055191e-05,0.0920055585662241
25.358445284281444,0.025416848308591606,0.9306074883137891,0.0,0.0,3.386873714065737e-06,0.00036390943442878953,1.935037227236203e-05,0.025416848308591606,0.06532799045201224,0.896703696512027,0.0,0.0,5.781529823397648e-05,0.004452579391314808,3.4810079273325196e-05,0.06532799045201224
25.858445284281444,0.014654670117931744,0.9393523618081997,0.0,0.0,4.2790150078961405e-06,0.00012864105068160077,2.0821072157838877e-05,0.014654670117931744,0.04478377132036422,0.9132599177860833,0.0,0.0,1.8156727645078062e-05,0.0019743388851971755,2.8264402899212778e-05,0.04478377132036422
26.358445284281444,0.007377715751683153,0.9491465472363686,0.0,0.0,3.7441381319091232e-06,3.477504074552465e-05,1.0701322784175033e-05,0.007377715751683153,0.029344451339163198,0.9271493645732448,0.0,0.0,7.360451035715706e-06,0.0008162763588429503,2.3022327180983794e-05,0.029344451339163198
26.858445284281444,0.0031395168520580224,0.9530614841811619,0.0,0.0,3.209261255922106e-06,8.549872009567784e-06,1.4714791986295002e-05,0.0031395168520580224,0.018096541792043154,0.9380392216361549,0.0,0.0,4.491742057357273e-06,0.00030703452734824675,1.8966466855355323e-05,0.018096541792043154
27.358445284281444,0.0011121421854367632,0.9562439496695107,0.0,0.0,5.348768759870176e-06,0.0,1.1550419242074705e-05,0.0011121421854367632,0.010340178643140258,0.945682366241806,0.0,0.0,3.993611373932657e-06,0.00010717507957309656,1.542759568854913e-05,0.010340178643140258
27.858445284281444,0.00032076938609874655,0.9579969895851203,0.0,0.0,3.7441381319091232e-06,7.124893341306487e-07,9.186469179617595e-06,0.00032076938609874655,0.005320962858641686,0.9511602664960723,0.0,0.0,4.065064257501334e-06,3.453569055416477e-05,1.3394815070000241e-05,0.005320962858641686
28.358445284281444,9.14992524481056e-05,0.9605305121306802,0.0,0.0,3.209261255922106e-06,0.0,7.982049892538134e-06,9.14992524481056e-05,0.002408328685544958,0.9553958965605682,0.0,0.0,3.8511135071065265e-06,8.807480417844616e-06,1.0827010616940093e-05,0.002408328685544958
28.858445284281444,2.0755814908434098e-05,0.9575122368514123,0.0,0.0,3.209261255922106e-06,0.0,6.867407628862291e-06,2.0755814908434098e-05,0.0009369366981900144,0.9570690344835769,0.0,0.0,3.7441381319091236e-06,1.8524722687396866e-06,1.0060227585877546e-05,0.0009369366981900144
29.358445284281444,2.0086272492033e-06,0.958980383027532,0.0,0.0,1.604630627961053e-06,0.0,4.28280027233082e-06,2.0086272492033e-06,0.0003094350532282505,0.958252814252851,0.0,0.0,3.423212006316913e-06,1.4249786682612974e-07,7.97382924308471e-06,0.0003094350532282505
29.858445284281444,6.695424164011e-07,0.9579148322364399,0.0,0.0,0.0,0.0,4.039966053162724e-07,6.695424164011e-07,8.714052462417813e-05,0.9585869907662369,0.0,0.0,2.3534582543428776e-06,1.4249786682612974e-07,5.744544715733023e-06,8.714052462417813e-05
30.358445284281444,0.0,0.9589290765539445,0.0,0.0,0.0,0.0,2.6933107021084827e-07,0.0,2.298664740442882e-05,0.9587734081600019,0.0,0.0,1.6046306279610532e-06,0.0,3.961117093851673e-06,2.298664740442882e-05
30.858445284281444,0.0,0.958349714084062,0.0,0.0,0.0,0.0,0.0,0.0,4.6867969148077e-06,0.958337248550678,0.0,0.0,9.62778376776632e-07,0.0,2.3647071153440462e-06,4.6867969148077e-06
31.358445284281444,0.0,0.9583069640481158,0.0,0.0,0.0,0.0,0.0,0.0,5.3563393312088e-07,0.9584961939900187,0.0,0.0,3.209261255922106e-07,0.0,9.91225589571588e-07,5.3563393312088e-07
31.858445284281444,0.0,0.958907245578299,0.0,0.0,0.0,0.0,0.0,0.0,1.3390848328022e-07,0.9584815665001722,0.0,0.0,0.0,0.0,1.3466553510542413e-07,1.3390848328022e-07
32.358445284281444,0.0,0.9580925537777902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9585171108084424,0.0,0.0,0.0,0.0,5.386621404216965e-08,0.0
32.858445284281444,0.0,0.9589459078932066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9585204770762947,0.0,0.0,0.0,0.0,0.0,0.0
33.358445284281444,0.0,0.9581570245459363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9584819391686695,0.0,0.0,0.0,0.0,0.0,0.0
33.858445284281444,0.0,0.9585811873023924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.958536783819525,0.0,0.0,0.0,0.0,0.0,0.0
34.358445284281444,0.0,0.9574325008784934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9582418348795638,0.0,0.0,0.0,0.0,0.0,0.0
34.858445284281444,0.0,0.9585779337678398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583389108775737,0.0,0.0,0.0,0.0,0.0,0.0
35.358445284281444,0.0,0.9584452799603834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.958238785291009,0.0,0.0,0.0,0.0,0.0,0.0
35.858445284281444,0.0,0.9595479740170753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9585169751852369,0.0,0.0,0.0,0.0,0.0,0.0
36.358445284281444,0.0,0.9589228417699178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9585853060787419,0.0,0.0,0.0,0.0,0.0,0.0
36.858445284281444,0.0,0.9577277050870728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9586443469204579,0.0,0.0,0.0,0.0,0.0,0.0
37.358445284281444,0.0,0.9583464068233506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95859804153156,0.0,0.0,0.0,0.0,0.0,0.0
37.858445284281444,0.0,0.9581169812145589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9585323817823952,0.0,0.0,0.0,0.0,0.0,0.0
38.358445284281444,0.0,0.9604053793018363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9587038628393472,0.0,0.0,0.0,0.0,0.0,0.0
38.858445284281444,0.0,0.9593695929613058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9587932130776249,0.0,0.0,0.0,0.0,0.0,0.0
39.358445284281444,0.0,0.9594423307136439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9591361382029391,0.0,0.0,0.0,0.0,0.0,0.0
39.858445284281444,0.0,0.9579659130968354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9590600394576361,0.0,0.0,0.0,0.0,0.0,0.0
40.358445284281444,0.0,0.958268491144844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.959090341443693,0.0,0.0,0.0,0.0,0.0,0.0
40.858445284281444,0.0,0.9590300618981118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9588152779629482,0.0,0.0,0.0,0.0,0.0,0.0
41.358445284281444,0.0,0.9591903150677094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.958779422384229,0.0,0.0,0.0,0.0,0.0,0.0
41.858445284281444,0.0,0.9593710886023717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9587651739619745,0.0,0.0,0.0,0.0,0.0,0.0
42.358445284281444,0.0,0.9586106132802573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9588941139986588,0.0,0.0,0.0,0.0,0.0,0.0
42.858445284281444,0.0,0.960198808598667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9592801774894234,0.0,0.0,0.0,0.0,0.0,0.0
43.358445284281444,0.0,0.9586261600332392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.959199397116449,0.0,0.0,0.0,0.0,0.0,0.0
43.858445284281444,0.0,0.9579097239649165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9589432788958904,0.0,0.0,0.0,0.0,0.0,0.0
44.358445284281444,0.0,0.9592288281464874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9589148268047134,0.0,0.0,0.0,0.0,0.0,0.0
44.858445284281444,0.0,0.9593352618431805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9590597565172981,0.0,0.0,0.0,0.0,0.0,0.0
45.358445284281444,0.0,0.9581529529162637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9586505853808174,0.0,0.0,0.0,0.0,0.0,0.0
45.858445284281444,0.0,0.9599379502538763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9589129434249448,0.0,0.0,0.0,0.0,0.0,0.0
46.358445284281444,0.0,0.958650167976495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9590610322272607,0.0,0.0,0.0,0.0,0.0,0.0
46.858445284281444,0.0,0.958573411062475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9589299488104581,0.0,0.0,0.0,0.0,0.0,0.0
47.358445284281444,0.0,0.9593917297382752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9589412423894771,0.0,0.0,0.0,0.0,0.0,0.0
47.858445284281444,0.0,0.9586578917484214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9590422301559085,0.0,0.0,0.0,0.0,0.0,0.0
48.358445284281444,0.0,0.9591648871153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9588876175281934,0.0,0.0,0.0,0.0,0.0,0.0
48.858445284281444,0.0,0.959651827337917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9590879494004778,0.0,0.0,0.0,0.0,0.0,0.0
49.358445284281444,0.0,0.9593895611950173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9592511794269862,0.0,0.0,0.0,0.0,0.0,0.0
49.858445284281444,0.0,0.9582513686623871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9590231072118087,0.0,0.0,0.0,0.0,0.0,0.0
50.358445284281444,0.0,0.9593962579200787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95917078044614,0.0,0.0,0.0,0.0,0.0,0.0
50.858445284281444,0.0,0.9592150840940633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9591808198418926,0.0,0.0,0.0,0.0,0.0,0.0
51.358445284281444,0.0,0.9585961473878338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.958969683851876,0.0,0.0,0.0,0.0,0.0,0.0
51.858445284281444,0.0,0.9599965941902682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9590910904509261,0.0,0.0,0.0,0.0,0.0,0.0
52.358445284281444,0.0,0.9594132325996426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9593234632383772,0.0,0.0,0.0,0.0,0.0,0.0
52.858445284281444,0.0,0.9586620305042142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9591766177552044,0.0,0.0,0.0,0.0,0.0,0.0
53.358445284281444,0.0,0.9577534998960295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9588843009155976,0.0,0.0,0.0,0.0,0.0,0.0
53.858445284281444,0.0,0.9596498095454659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9590950333471241,0.0,0.0,0.0,0.0,0.0,0.0
54.358445284281444,0.0,0.9602568347108227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9591470814512351,0.0,0.0,0.0,0.0,0.0,0.0
54.858445284281444,0.0,0.9577983048644849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9588240959042034,0.0,0.0,0.0,0.0,0.0,0.0
55.358445284281444,0.0,0.9578780547381943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9586673007509994,0.0,0.0,0.0,0.0,0.0,0.0
55.858445284281444,0.0,0.9592752091009265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.958971642591979,0.0,0.0,0.0,0.0,0.0,0.0
56.358445284281444,0.0,0.9607265211527508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9591869849134358,0.0,0.0,0.0,0.0,0.0,0.0
56.858445284281444,0.0,0.9568966060723806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9585149391857474,0.0,0.0,0.0,0.0,0.0,0.0
57.358445284281444,0.0,0.9589751194550764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9587503021038657,0.0,0.0,0.0,0.0,0.0,0.0
57.858445284281444,0.0,0.9595290191920416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9590804949946351,0.0,0.0,0.0,0.0,0.0,0.0
58.358445284281444,0.0,0.9587298110615964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9589714153867691,0.0,0.0,0.0,0.0,0.0,0.0
58.858445284281444,0.0,0.9595265012232101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9587314114008609,0.0,0.0,0.0,0.0,0.0,0.0
59.358445284281444,0.0,0.9579018441347193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9589324590133288,0.0,0.0,0.0,0.0,0.0,0.0
59.858445284281444,0.0,0.9592765188666346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9589927388956404,0.0,0.0,0.0,0.0,0.0,0.0
60.358445284281444,0.0,0.9597944323313005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9590458215234922,0.0,0.0,0.0,0.0,0.0,0.0
60.858445284281444,0.0,0.9586712668412571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9590341126794243,0.0,0.0,0.0,0.0,0.0,0.0
61.358445284281444,0.0,0.9594582892116851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9590204702771195,0.0,0.0,0.0,0.0,0.0,0.0
61.858445284281444,0.0,0.9583579670045834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.959111694851092,0.0,0.0,0.0,0.0,0.0,0.0
62.358445284281444,0.0,0.9591342191676514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9590832349112954,0.0,0.0,0.0,0.0,0.0,0.0
62.858445284281444,0.0,0.9589866729831431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.958921683041664,0.0,0.0,0.0,0.0,0.0,0.0
63.358445284281444,0.0,0.9598250543826841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9591524405499495,0.0,0.0,0.0,0.0,0.0,0.0
63.858445284281444,0.0,0.9529528650986004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9578513557273325,0.0,0.0,0.0,0.0,0.0,0.0
